               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 115,            0.056387,            0.080996,                   0,             0.66986,             0.58962,              0.6477,             0.26529,            0.050826,            0.059633,                   0,          0.00018019,          0.00018019,          0.00018019
                 116,             0.05607,            0.080848,                   0,             0.66307,              0.5812,             0.64109,             0.26815,            0.050645,            0.059244,                   0,          0.00017853,          0.00017853,          0.00017853
                 117,            0.055836,            0.076659,                   0,             0.65122,              0.6011,             0.64135,              0.2677,            0.050645,            0.058972,                   0,          0.00017686,          0.00017686,          0.00017686
                 118,            0.054732,            0.070957,                   0,             0.64626,             0.61254,             0.64092,             0.26622,            0.050567,            0.059039,                   0,           0.0001752,           0.0001752,           0.0001752
                 119,            0.054603,            0.077831,                   0,             0.64303,             0.60399,             0.63764,             0.26205,             0.05063,             0.05896,                   0,          0.00017353,          0.00017353,          0.00017353
                 120,            0.057376,            0.081504,                   0,             0.64391,             0.60969,             0.64223,             0.26556,            0.050509,            0.059297,                   0,          0.00017186,          0.00017186,          0.00017186
                 121,            0.055594,            0.077494,                   0,             0.63991,             0.61254,             0.64128,              0.2701,            0.050633,             0.05976,                   0,           0.0001702,           0.0001702,           0.0001702
                 122,            0.055981,            0.069608,                   0,             0.64822,             0.61538,             0.64248,             0.26757,            0.050699,            0.059321,                   0,          0.00016854,          0.00016854,          0.00016854
                 123,             0.05543,            0.076193,                   0,             0.65393,             0.62393,             0.65621,             0.26725,            0.050526,            0.058847,                   0,          0.00016687,          0.00016687,          0.00016687
                 124,            0.055045,             0.07304,                   0,             0.64907,             0.62963,             0.64908,             0.26868,            0.050387,            0.059107,                   0,          0.00016521,          0.00016521,          0.00016521
                 125,             0.05657,            0.076636,                   0,             0.64391,             0.63368,             0.64766,             0.26693,            0.050372,            0.059121,                   0,          0.00016354,          0.00016354,          0.00016354
                 126,            0.057926,            0.085138,                   0,             0.63682,             0.62963,             0.64589,             0.26824,            0.050378,            0.059239,                   0,          0.00016187,          0.00016187,          0.00016187
                 127,            0.054534,            0.067602,                   0,             0.64994,             0.62418,             0.64358,             0.26307,            0.050515,             0.05938,                   0,          0.00016021,          0.00016021,          0.00016021
                 128,            0.055784,            0.072165,                   0,             0.64761,             0.60684,             0.64589,             0.26472,            0.050336,            0.058917,                   0,          0.00015855,          0.00015855,          0.00015855
                 129,            0.055729,            0.077898,                   0,             0.63792,             0.60235,             0.63816,              0.2646,            0.050199,            0.058929,                   0,          0.00015688,          0.00015688,          0.00015688
                 130,            0.056213,            0.073651,                   0,             0.65253,             0.62062,             0.65399,             0.26688,            0.050291,            0.059252,                   0,          0.00015521,          0.00015521,          0.00015521
                 131,            0.055936,            0.071944,                   0,             0.64083,             0.61823,             0.65391,             0.27128,            0.050268,            0.059476,                   0,          0.00015355,          0.00015355,          0.00015355
                 132,            0.056453,            0.069034,                   0,             0.65748,             0.62393,             0.65637,              0.2704,            0.050128,            0.059078,                   0,          0.00015188,          0.00015188,          0.00015188
                 133,            0.054262,            0.079091,                   0,             0.63826,             0.61823,             0.65587,             0.26906,            0.050333,            0.058791,                   0,          0.00015022,          0.00015022,          0.00015022
                 134,            0.054812,            0.072206,                   0,              0.6514,             0.63533,             0.65283,             0.26667,            0.050537,            0.059194,                   0,          0.00014855,          0.00014855,          0.00014855
                 135,            0.055392,            0.074076,                   0,             0.65207,             0.61538,             0.65346,             0.27013,            0.050505,            0.059196,                   0,          0.00014689,          0.00014689,          0.00014689
                 136,            0.055424,             0.07503,                   0,             0.62985,             0.63248,             0.65009,             0.26602,            0.050438,            0.058871,                   0,          0.00014522,          0.00014522,          0.00014522
                 137,            0.054217,            0.072433,                   0,             0.64304,             0.62678,             0.65447,             0.26655,            0.050222,            0.058656,                   0,          0.00014356,          0.00014356,          0.00014356
                 138,            0.054767,            0.079018,                   0,             0.63891,             0.60684,             0.64541,             0.26707,            0.050289,            0.058591,                   0,          0.00014189,          0.00014189,          0.00014189
                 139,            0.055148,             0.08129,                   0,             0.64757,             0.60399,             0.65097,             0.26601,            0.050287,            0.058794,                   0,          0.00014023,          0.00014023,          0.00014023
                 140,            0.055763,            0.078285,                   0,             0.64402,             0.60305,              0.6453,             0.26861,            0.050285,             0.05864,                   0,          0.00013857,          0.00013857,          0.00013857
                 141,            0.056217,            0.076728,                   0,             0.64249,             0.59905,             0.64186,             0.26935,            0.050209,            0.058511,                   0,           0.0001369,           0.0001369,           0.0001369
                 142,            0.056146,            0.084237,                   0,             0.63223,             0.62393,             0.64789,             0.26763,            0.050207,            0.058992,                   0,          0.00013524,          0.00013524,          0.00013524
                 143,            0.056284,            0.079509,                   0,             0.63115,             0.60937,             0.64415,             0.26958,            0.050122,             0.05895,                   0,          0.00013357,          0.00013357,          0.00013357
                 144,             0.05431,            0.077773,                   0,             0.64159,             0.61199,             0.65334,              0.2693,            0.050212,            0.058816,                   0,          0.00013191,          0.00013191,          0.00013191
                 145,            0.056452,            0.076167,                   0,             0.62453,             0.60684,             0.64257,             0.27046,             0.05035,            0.058883,                   0,          0.00013024,          0.00013024,          0.00013024
                 146,            0.054494,            0.068044,                   0,             0.63371,             0.59641,             0.64187,             0.27125,             0.05026,            0.058999,                   0,          0.00012858,          0.00012858,          0.00012858
                 147,            0.055056,            0.086285,                   0,             0.71548,             0.53734,             0.64398,             0.26657,            0.050274,            0.059134,                   0,          0.00012691,          0.00012691,          0.00012691
                 148,             0.05416,            0.065146,                   0,             0.62911,             0.61538,             0.64337,             0.26933,            0.050307,            0.059498,                   0,          0.00012525,          0.00012525,          0.00012525
                 149,            0.056344,            0.080885,                   0,             0.62296,             0.62393,             0.64166,             0.26497,            0.050412,            0.059115,                   0,          0.00012358,          0.00012358,          0.00012358
                 150,            0.054761,            0.075964,                   0,              0.6319,             0.62113,             0.65084,             0.26645,            0.050485,            0.058938,                   0,          0.00012192,          0.00012192,          0.00012192
                 151,            0.055181,            0.066445,                   0,             0.62838,             0.62108,             0.64689,               0.264,             0.05043,            0.058856,                   0,          0.00012025,          0.00012025,          0.00012025
                 152,            0.055018,            0.082194,                   0,             0.62945,             0.61462,             0.64282,             0.26642,            0.050488,            0.058687,                   0,          0.00011859,          0.00011859,          0.00011859
                 153,            0.055077,            0.080238,                   0,              0.6252,             0.61823,             0.64406,             0.26715,            0.050406,            0.059148,                   0,          0.00011692,          0.00011692,          0.00011692
                 154,            0.053843,            0.071147,                   0,             0.62816,             0.61606,             0.64317,             0.26746,            0.050387,            0.059259,                   0,          0.00011525,          0.00011525,          0.00011525
                 155,            0.054137,            0.069714,                   0,              0.6278,             0.62963,             0.64875,             0.26731,             0.05054,            0.059148,                   0,          0.00011359,          0.00011359,          0.00011359
                 156,            0.054816,            0.076917,                   0,              0.6238,             0.63302,             0.64442,             0.26673,            0.050455,            0.059348,                   0,          0.00011192,          0.00011192,          0.00011192
                 157,            0.055796,            0.079707,                   0,              0.6233,             0.62108,             0.64727,             0.26712,            0.050514,            0.059037,                   0,          0.00011026,          0.00011026,          0.00011026
                 158,            0.054652,            0.073119,                   0,              0.6299,             0.62551,             0.64768,             0.26608,            0.050446,            0.059283,                   0,          0.00010859,          0.00010859,          0.00010859
                 159,              0.0547,            0.075512,                   0,             0.61466,             0.61351,             0.63815,             0.26563,            0.050368,            0.059148,                   0,          0.00010693,          0.00010693,          0.00010693
                 160,            0.054056,            0.077279,                   0,             0.62493,             0.63248,             0.65077,             0.26876,             0.05029,            0.058753,                   0,          0.00010526,          0.00010526,          0.00010526
                 161,            0.055164,            0.074825,                   0,             0.64665,             0.62565,             0.65865,             0.27118,            0.050217,            0.058914,                   0,           0.0001036,           0.0001036,           0.0001036
                 162,            0.053952,            0.066678,                   0,              0.6445,              0.6353,             0.65168,             0.26762,            0.050197,             0.05902,                   0,          0.00010193,          0.00010193,          0.00010193
                 163,            0.054739,            0.071654,                   0,              0.6438,             0.64672,             0.65528,             0.27021,             0.05031,            0.058905,                   0,          0.00010027,          0.00010027,          0.00010027
                 164,            0.053905,            0.071001,                   0,             0.63574,             0.64142,             0.64642,             0.27106,             0.05041,            0.059262,                   0,          9.8605e-05,          9.8605e-05,          9.8605e-05
